Flags,IntendedVsync,Vsync,OldestInputEvent,NewestInputEvent,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted
0,136455325855668,136455325855668,9223372036854775807,0,136455338873322,136455338875322,136455341296745,136455341474129,136455341532860,136455361047437,136455364252014,136455381583514,136455382977129,290692,823884,136455394014822
0,136455342522335,136455359189002,9223372036854775807,0,136455364412860,136455364416245,136455369084206,136455369261399,136455369324937,136455385361552,136455388500206,136455406262245,136455407415591,423654,568154,136455419175360
0,136455375108158,136455425108159,9223372036854775807,0,136455439400091,136455439403437,136455519543168,136455519849706,136455558826860,136455560129475,136455568869437,136455588333937,136455589476437,385769,611115,136455601174860
0,136455441422506,136455591422509,9223372036854775807,0,136455596212360,136455596215898,136455612184014,136455612386206,136455613131706,136455613924898,136455617455821,136455628979514,136455631677975,391000,764731,136450277370595
0,136455607238212,136455623904879,9223372036854775807,0,136455626856245,136455626859745,136455642283014,136455642586975,136455642685398,136455643599821,136455647157783,136455709168091,136455711916168,388731,826193,136450293944248
0,136455640396642,136455640396642,9223372036854775807,0,136455647196937,136455647200129,136455667692629,136455667883168,136455668846283,136455717735552,136455721343475,136455734056860,136455735399975,539615,805230,136450310391018
0,136455441422506,136455591422509,9223372036854775807,0,136455596212360,136455596215898,136455612184014,136455612386206,136455613131706,136455613924898,136455617455821,136455628979514,136455631677975,391000,764731,136455651024514
0,136455607238212,136455623904879,9223372036854775807,0,136455626856245,136455626859745,136455642283014,136455642586975,136455642685398,136455643599821,136455647157783,136455709168091,136455711916168,388731,826193,136455732234668
0,136455640396642,136455640396642,9223372036854775807,0,136455647196937,136455647200129,136455667692629,136455667883168,136455668846283,136455717735552,136455721343475,136455734056860,136455735399975,539615,805230,136455755231514
0,136455657117528,136455723784196,9223372036854775807,0,136455730562860,136455730566821,136455752162744,136455752386860,136455755369398,136455756130475,136455759662860,136455790795937,136455791946244,334154,629539,136455811917437
0,136455739886043,136455756552710,9223372036854775807,0,136455766292975,136455766296552,136455780250706,136455780529014,136455781387244,136455794361129,136455797854629,136455810309475,136455811411821,392000,580654,136455831235860
0,136455772975059,136455789641726,9223372036854775807,0,136455797772514,136455797774744,136455819897975,136455820135167,136455820920398,136455821745321,136455825428629,136455837082206,136455838262591,320693,626077,136455858053129
0,136455806128343,136455822795010,9223372036854775807,0,136455825639360,136455825642206,136455839788514,136455839986514,136455840978475,136455841738744,136455845207244,136455857236591,136455858607514,347039,795038,136455878080437
0,136455839221074,136455839221074,9223372036854775807,0,136455845406629,136455845409629,136455862327744,136455862639860,136455863904244,136455864777475,136455868481321,136455879846206,136455881528167,327308,1010076,136455894309052
0,136455855792533,136455855792533,9223372036854775807,0,136455868466321,136455868469552,136455871774783,136455872193860,136455873263591,136455883956437,136455887603898,136455899604129,136455900805552,678346,654193,136455910065591
0,136455872367163,136455872367163,9223372036854775807,0,136455887595360,136455887598475,136455889802167,136455890119591,136455890549052,136455903240744,136455907596052,136455920204783,136455921534321,840577,789961,136455930592321
0,136455905505323,136455905505323,9223372036854775807,0,136455906808014,136455906811975,136455909919398,136455910155475,136455910243783,136455923905898,136455927481937,136455939283206,136455940621052,439577,789000,136455949656437
0,136455922073405,136455922073405,9223372036854775807,0,136455927732437,136455927735129,136455929703437,136455929914206,136455929980860,136455943005244,136455946501783,136455959030360,136455960124014,365538,514115,136455969447975
0,136455938632293,136455938632293,9223372036854775807,0,136455946648860,136455946651206,136455948848975,136455949059860,136455949138783,136455970420667,136455974323014,136455987104167,136455989988398,937577,928730,136455998783552
0,136455955206195,136455971872862,9223372036854775807,0,136455974258437,136455974262052,136455976501744,136455976714937,136455976788629,136455992929167,136455996672590,136456009382283,136456010408590,574462,500539,136456023706975
0,136455988352288,136455988352288,9223372036854775807,0,136455996665129,136455996667783,136455998767514,136455998952167,136455999013360,136456012893014,136456016271514,136456028174975,136456029349821,305423,633538,136456042525437
0,136456004923015,136456004923015,9223372036854775807,0,136456016445052,136456016447321,136456018484244,136456018662590,136456018754937,136456031731283,136456035106860,136456047014667,136456048508321,314423,851692,136456061567821
0,136456021491865,136456021491865,9223372036854775807,0,136456035081129,136456035083437,136456036949744,136456037159821,136456037223013,136456050854244,136456054290744,136456066162013,136456067724629,304577,859231,136456080807860
0,136456038060587,136456038060587,9223372036854775807,0,136456054460398,136456054462552,136456057557129,136456057750937,136456057812898,136456070311360,136456073735321,136456085467398,136456086964783,280577,738000,136456100110398
0,136456071222004,136456071222004,9223372036854775807,0,136456073913398,136456073915744,136456075975052,136456076212744,136456076293552,136456089435744,136456092885129,136456104623706,136456105853244,339885,606615,136456119186052
0,136456087789360,136456087789360,9223372036854775807,0,136456093452860,136456093455744,136456095270821,136456095460667,136456096074975,136456108187898,136456111703629,136456123626552,136456124757629,351539,505385,136456138371436
0,136456104364440,136456104364440,9223372036854775807,0,136456111620321,136456111623013,136456113266898,136456113450590,136456113512398,136456127072090,136456130421898,136456142629744,136456144079552,333077,710539,136456157191436
0,136456120937294,136456120937294,9223372036854775807,0,136456130483590,136456130486552,136456132554898,136456132755360,136456132820206,136456146507590,136456149879321,136456161816590,136456163253052,305808,757154,136456176342821
0,136456137504837,136456137504837,9223372036854775807,0,136456150035013,136456150037321,136456151900629,136456152111052,136456152173975,136456165647321,136456168940475,136456180895244,136456182361206,287308,819884,136456195482360
0,136456154112063,136456154112063,9223372036854775807,0,136456169200706,136456169203513,136456171075360,136456171266783,136456171331629,136456184965360,136456188482360,136456200230860,136456201694090,270692,823654,136456214777975
0,136456187279058,136456187279058,9223372036854775807,0,136456188621129,136456188623283,136456190396590,136456190598052,136456190661436,136456203992475,136456207503206,136456219598821,136456220941629,507692,662692,136456234183206
0,136456203882888,136456203882888,9223372036854775807,0,136456208706744,136456208709129,136456210548667,136456210749244,136456210814975,136456223257667,136456226603936,136456238370667,136456239504552,307346,556846,136456253003013
0,136456220442768,136456220442768,9223372036854775807,0,136456226863206,136456226865590,136456228835706,136456229014629,136456229089898,136456241974398,136456245344167,136456257250321,136456258237667,560231,490577,136456271728975
0,136456237019849,136456237019849,9223372036854775807,0,136456245511744,136456245514206,136456247822706,136456248069936,136456248149936,136456261029629,136456264413783,136456276844821,136456278258783,306270,738154,136456291366206
0,136456253590200,136456253590200,9223372036854775807,0,136456264597936,136456264601475,136456266747244,136456266929513,136456266994975,136456280638552,136456283936744,136456295921898,136456297430475,389847,807884,136456310549052
0,136456270154466,136456270154466,9223372036854775807,0,136456283954975,136456283957206,136456285831359,136456286034398,136456286099475,136456299748898,136456303107513,136456314971167,136456316494321,305807,934116,136456329458321
0,136456286716615,136456286716615,9223372036854775807,0,136456303092398,136456303095052,136456305007898,136456305188359,136456305253513,136456318812206,136456322321244,136456334214090,136456335633283,329154,735385,136456348808782
0,136456319836143,136456319836143,9223372036854775807,0,136456322602359,136456322605283,136456324614398,136456324788321,136456324848436,136456338084552,136456341602167,136456353386782,136456354683629,344231,673807,136456367987090
0,136456336396072,136456336396072,9223372036854775807,0,136456341724167,136456341726359,136456343415783,136456343611783,136456343677244,136456357070129,136456360454552,136456372265436,136456373248398,306616,456423,136456386787975
0,136456352961971,136456352961971,9223372036854775807,0,136456360663513,136456360665744,136456362429129,136456362620052,136456362679052,136456375566282,136456378941129,136456390883321,136456391917821,334731,496731,136456405410975
0,136456369533795,136456369533795,9223372036854775807,0,136456379144782,136456379147090,136456381090744,136456381275475,136456381334552,136456394323090,136456397676244,136456409759590,136456411168513,298654,748115,136456424435898
0,136456386111025,136456386111025,9223372036854775807,0,136456397856821,136456397858975,136456399773129,136456399987552,136456400103090,136456413664436,136456416982359,136456428816782,136456430285052,281461,805731,136456443478244
0,136456402672384,136456402672384,9223372036854775807,0,136456417175321,136456417177859,136456419207475,136456419384052,136456419448706,136456432750513,136456436188244,136456447989513,136456449560475,405538,809923,136456462699090
0,136456419236055,136456435902722,9223372036854775807,0,136456436205590,136456436208244,136456437915898,136456438097206,136456438168898,136456451943629,136456455372129,136456467094552,136456468710129,259769,997808,136456481762782
0,136456452366079,136456452366079,9223372036854775807,0,136456455540859,136456455543129,136456457435244,136456457614552,136456457675667,136456471047359,136456474476705,136456486320052,136456487644975,398385,690076,136456501193052
0,136456468950809,136456468950809,9223372036854775807,0,136456474665321,136456474667936,136456476814475,136456476985513,136456477059552,136456490013167,136456493350898,136456505022398,136456506358398,299500,794077,136456519513359
0,136456485572833,136456485572833,9223372036854775807,0,136456493660321,136456493662898,136456495448667,136456495627398,136456495689782,136456508720359,136456511955898,136456524103321,136456525236513,344308,595000,136456538570859
0,136456502146018,136456502146018,9223372036854775807,0,136456512199090,136456512201244,136456514055052,136456514243244,136456514305282,136456527572321,136456530895205,136456542656129,136456544070513,507000,708653,136456557250282
0,136456518717361,136456518717361,9223372036854775807,0,136456531088744,136456531091052,136456533123359,136456533298629,136456533359705,136456546573936,136456549983513,136456561642975,136456563115090,304731,787923,136456576293782
0,136456535348318,136456535348318,9223372036854775807,0,136456549988013,136456549990052,136456552095629,136456552270744,136456552331975,136456565620090,136456568955013,136456580827628,136456582438744,311539,883731,136451074174017
0,136456551905161,136456568571828,9223372036854775807,0,136456569128282,136456569130744,136456570997321,136456571191167,136456571255090,136456584898090,136456588377244,136456600419128,136456601985628,536769,820538,136451090599671
0,136456585046629,136456585046629,9223372036854775807,0,136456588525436,136456588528705,136456591058090,136456591255705,136456591324398,136456604439475,136456607764705,136456654386052,136456657094936,382000,709270,136451106786709
0,136456535348318,136456535348318,9223372036854775807,0,136456549988013,136456549990052,136456552095629,136456552270744,136456552331975,136456565620090,136456568955013,136456580827628,136456582438744,311539,883731,136456595423205
0,136456551905161,136456568571828,9223372036854775807,0,136456569128282,136456569130744,136456570997321,136456571191167,136456571255090,136456584898090,136456588377244,136456600419128,136456601985628,536769,820538,136456615172013
0,136457098959284,136457098959284,9223372036854775807,0,136457099507436,136457099511205,136457101208205,136457101412282,136457101835359,136457102828282,136457106392243,136457119120782,136457122104243,363116,919616,136451123502786
0,136458093929589,136458093929589,9223372036854775807,0,136458095354320,136458095357820,136458097119397,136458097367550,136458097876358,136458099543397,136458104062666,136458117568204,136458120429858,587731,861769,136451150378440
0,136456585046629,136456585046629,9223372036854775807,0,136456588525436,136456588528705,136456591058090,136456591255705,136456591324398,136456604439475,136456607764705,136456654386052,136456657094936,382000,709270,136456670429167
0,136459088349786,136459088349786,9223372036854775807,0,136459089462588,136459089465973,136459091683819,136459091933973,136459092519819,136459093993473,136459098217742,136459111632511,136459114531204,572808,937308,136451163772209
0,136457098959284,136457098959284,9223372036854775807,0,136457099507436,136457099511205,136457101208205,136457101412282,136457101835359,136457102828282,136457106392243,136457119120782,136457122104243,363116,919616,136457135611897
0,136460099182928,136460099182928,9223372036854775807,0,136460100558011,136460100561126,136460102647511,136460102909241,136460103462241,136460105316664,136460109827434,136460123346357,136460126214357,791577,805731,136451180113363
0,136458093929589,136458093929589,9223372036854775807,0,136458095354320,136458095357820,136458097119397,136458097367550,136458097876358,136458099543397,136458104062666,136458117568204,136458120429858,587731,861769,136458133630820
0,136459088349786,136459088349786,9223372036854775807,0,136459089462588,136459089465973,136459091683819,136459091933973,136459092519819,136459093993473,136459098217742,136459111632511,136459114531204,572808,937308,136459127278857
0,136461093265939,136461093265939,9223372036854775807,0,136461094200394,136461094205741,136461096895164,136461097231779,136461097806471,136461098910010,136461103481971,136461117045933,136461120105625,603038,958616,136451203167132
0,136462088405359,136462088405359,9223372036854775807,0,136462089932971,136462089936432,136462091903278,136462092165125,136462092593009,136462093960240,136462097968548,136462111348432,136462114196932,382385,754038,136451241158786
0,136460099182928,136460099182928,9223372036854775807,0,136460100558011,136460100561126,136460102647511,136460102909241,136460103462241,136460105316664,136460109827434,136460123346357,136460126214357,791577,805731,136460146655818
0,136463098180347,136463098180347,9223372036854775807,0,136463099029662,136463099033008,136463101209047,136463101455662,136463101998932,136463103799585,136463108381701,136463122073008,136463125371162,786154,1301115,136451254006171
